event_id,mag,longitude,latitude,depth (km),code,distance (km),vs30,pga (%g),pgv (cm/s),max_sa(0.3),max_sa(1.0),max_sa(3.0),E-pgv (cm/s),E-sa(0.3) (%g),E-sa(1.0) (%g),E-sa(3.0) (%g),E-pga (%g),N-pgv (cm/s),N-sa(0.3) (%g),N-sa(1.0) (%g),N-sa(3.0) (%g),N-pga (%g)
023be9qxdf,3.6,-146.8764,60.6801,29.3,K213,169.886,343.94,0.0382,0.0127,0.0867,0.0104,0.0007,0.0127,0.0867,0.0082,0.0007,0.0382,0.01,0.0859,0.0104,0.0007,0.0331
023be9qxdf,3.6,-146.8764,60.6801,29.3,K214,165.545,479.03,0.0315,0.0091,0.0366,0.0065,0.0004,0.0072,0.0366,0.0065,0.0003,0.0286,0.0091,0.0357,0.0037,0.0004,0.0315
023be9qxdf,3.6,-146.8764,60.6801,29.3,K215,163.674,550.24,0.0463,0.0161,0.1446,0.0067,0.0006,0.0161,0.1349,0.0067,0.0006,0.0425,0.0161,0.1446,0.0057,0.0006,0.0463
023be9qxdf,3.6,-146.8764,60.6801,29.3,K217,164.446,452.27,0.0305,0.0128,0.0706,0.0075,0.0007,0.0128,0.0477,0.0075,0.0006,0.0253,0.0108,0.0706,0.0075,0.0007,0.0305
023be9qxdf,3.6,-146.8764,60.6801,29.3,K220,181.074,436.57,0.0329,0.0202,0.0917,0.0144,0.0013,0.0202,0.0846,0.0144,0.0013,0.0329,0.0107,0.0917,0.0068,0.0007,0.0261
023be9qxdf,3.6,-146.8764,60.6801,29.3,K221,175.734,211.6,0.0302,0.0149,0.0919,0.011,0.0007,0.0149,0.0919,0.0103,0.0007,0.0302,0.007,0.0645,0.011,0.0006,0.0148
023be9qxdf,3.6,-146.8764,60.6801,29.3,K223,174.241,426.51,0.015,0.007,0.0309,0.0135,0.0005,0.007,0.029,0.0135,0.0005,0.015,0.0062,0.0309,0.0086,0.0005,0.0148
023be9qxdf,3.6,-146.8764,60.6801,29.3,KLU,107.526,900.0,0.0248,0.0096,0.0607,0.0027,0.0004,0.0094,0.0607,0.002,0.0003,0.0248,0.0096,0.0577,0.0027,0.0004,0.0215
023be9qxdf,3.6,-146.8764,60.6801,29.3,L22K,290.868,760.0,0.0023,0.001,0.0063,0.0004,0.0001,0.0006,0.0041,0.0004,0.0001,0.0023,0.001,0.0063,0.0004,0.0001,0.002
023be9qxdf,3.6,-146.8764,60.6801,29.3,MS01,173.932,369.05,0.0267,0.0182,0.0471,0.021,0.0012,0.0182,0.0394,0.021,0.0012,0.0267,0.0146,0.0471,0.013,0.0012,0.0189
023be9qxdf,3.6,-146.8764,60.6801,29.3,MS02,186.548,271.75,0.0685,0.0094,0.0434,0.0091,0.0008,0.0085,0.0434,0.0091,0.0008,0.0468,0.0094,0.0366,0.0072,0.0007,0.0685
023be9qxdf,3.6,-146.8764,60.6801,29.3,MS03,167.764,369.27,0.0616,0.0303,0.1307,0.0265,0.0013,0.0247,0.1307,0.0265,0.0013,0.0516,0.0303,0.1296,0.0122,0.0011,0.0616
023be9qxdf,3.6,-146.8764,60.6801,29.3,NIKI,244.503,760.0,0.0118,0.0073,0.0263,0.01,0.001,0.0073,0.0258,0.01,0.0008,0.0118,0.0051,0.0263,0.006,0.001,0.0092
023be9qxdf,3.6,-146.8764,60.6801,29.3,O19K,411.707,760.0,0.002,0.0008,0.0026,0.0004,0.0001,0.0008,0.002,0.0004,0.0001,0.002,0.0007,0.0026,0.0004,0.0001,0.001
023be9qxdf,3.6,-146.8764,60.6801,29.3,PAX,265.811,760.0,0.0015,0.0006,0.0032,0.0005,0.0001,0.0006,0.0032,0.0004,0.0001,0.0015,0.0005,0.0024,0.0005,0.0001,0.0011
023be9qxdf,3.6,-146.8764,60.6801,29.3,PS08,429.311,760.0,0.0015,0.0009,0.0029,0.0005,0.0001,0.0009,0.0029,0.0005,0.0001,0.0015,0.0005,0.0018,0.0005,null,0.0009
023be9qxdf,3.6,-146.8764,60.6801,29.3,PS09,366.002,760.0,null,0.0025,0.0041,0.001,0.0002,0.0025,0.0041,0.0009,0.0002,0.0146,0.0019,0.0031,0.001,0.0001,0.0071
023be9qxdf,3.6,-146.8764,60.6801,29.3,PS10,310.802,760.0,0.0032,0.002,0.0091,0.0026,0.0001,0.0015,0.0091,0.0024,0.0001,0.0018,0.002,0.0067,0.0026,0.0001,0.0032
023be9qxdf,3.6,-146.8764,60.6801,29.3,PS11,174.335,438.85,0.0286,0.0117,0.0817,0.0039,0.0005,0.0105,0.065,0.0039,0.0004,0.025,0.0117,0.0817,0.0036,0.0005,0.0286
023be9qxdf,3.6,-146.8764,60.6801,29.3,PS12,131.369,566.74,0.0996,0.0258,0.1547,0.0154,0.001,0.0258,0.1547,0.0128,0.001,0.0996,0.0215,0.0729,0.0154,0.0009,0.0851
023be9qxdf,3.6,-146.8764,60.6801,29.3,PWL,86.057,713.77,0.0411,0.0103,0.0589,0.0036,0.0004,0.0072,0.0379,0.0035,0.0004,0.0411,0.0103,0.0589,0.0036,0.0004,0.0411
023be9qxdf,3.6,-146.8764,60.6801,29.3,Q23K,145.583,421.7,0.0095,0.0036,0.0224,0.0028,0.0006,0.0033,0.0224,0.0028,0.0006,0.0079,0.0036,0.0162,0.0028,0.0004,0.0095
023be9qxdf,3.6,-146.8764,60.6801,29.3,RC01,163.084,508.98,0.0279,0.0082,0.0325,0.0045,0.0003,0.0055,0.0274,0.0045,0.0003,0.0264,0.0082,0.0325,0.0041,0.0003,0.0279
023be9qxdf,3.6,-146.8764,60.6801,29.3,RIDG,356.356,760.0,0.0017,0.0005,0.0019,0.0005,0.0001,0.0005,0.0013,0.0005,0.0001,0.0017,0.0005,0.0019,0.0004,0.0001,0.0017
023be9qxdf,3.6,-146.8764,60.6801,29.3,RND,320.319,760.0,0.0015,0.0008,0.0035,0.001,0.0001,0.0008,0.0035,0.0008,0.0001,0.0015,0.0007,0.0031,0.001,0.0001,0.0014
023be9qxdf,3.6,-146.8764,60.6801,29.3,SAW,149.404,451.02,0.0207,0.0061,0.0462,0.0049,0.0004,0.0061,0.0405,0.0049,0.0003,0.0207,0.0046,0.0462,0.0042,0.0004,0.0153
023be9qxdf,3.6,-146.8764,60.6801,29.3,SCM,132.729,215.61,0.0125,0.005,0.0198,0.0045,0.0004,0.005,0.0198,0.0045,0.0004,0.0125,0.0037,0.0122,0.0028,0.0003,0.012
023be9qxdf,3.6,-146.8764,60.6801,29.3,SKN,287.534,760.0,0.0033,0.0008,0.0055,0.0003,0.0001,0.0007,0.0039,0.0003,null,0.0025,0.0008,0.0055,0.0003,0.0001,0.0033
023be9qxdf,3.6,-146.8764,60.6801,29.3,SWD,157.548,900.0,0.0485,0.0074,0.0317,0.0044,0.0004,0.0067,0.0317,0.0024,0.0002,0.0225,0.0074,0.023,0.0044,0.0004,0.0485
023be9qxdf,3.6,-146.8764,60.6801,29.3,VMT,60.229,900.0,0.0818,0.0171,0.0559,0.0043,0.0006,0.0157,0.0559,0.0037,0.0005,0.0731,0.0171,0.0484,0.0043,0.0006,0.0818
023be9qxdf,3.6,-146.8764,60.6801,29.3,WAT1,255.232,760.0,0.0053,0.0024,0.0111,0.0022,0.0001,0.002,0.0111,0.0022,0.0001,0.0053,0.0024,0.0106,0.0013,0.0001,0.0046
023be9qxdf,3.6,-146.8764,60.6801,29.3,YAKA,420.78,760.0,0.001,0.0011,0.0015,0.0012,0.0007,0.001,0.0015,0.0011,0.0007,0.0009,0.0011,0.0013,0.0012,0.0003,0.001
023b2lyigc,3.6,-156.6773,56.424,6.6,P16K,304.57,760.0,0.0014,0.0007,0.0022,0.0009,0.0002,0.0005,0.0022,0.0008,0.0002,0.0012,0.0007,0.0021,0.0009,0.0002,0.0014
023b2lyigc,3.6,-156.6773,56.424,6.6,S15K,113.174,593.79,0.0976,0.0201,0.0528,0.0074,0.0007,0.0201,0.0528,0.0074,0.0007,0.097,0.0188,0.0422,0.0051,0.0005,0.0976
023b2lyigc,3.6,-156.6773,56.424,6.6,S19K,228.323,760.0,null,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001
023azg5evm,3.7,-150.6921,61.458,41.8,2704,66.786,348.35,0.0893,0.0474,0.2063,0.0819,0.0032,0.0462,0.2063,0.0441,0.0032,0.0893,0.0474,0.1791,0.0819,0.0027,0.0663
023azg5evm,3.7,-150.6921,61.458,41.8,2730,338.34,760.0,0.0057,0.002,0.0102,0.0013,0.0002,0.002,0.0102,0.0011,0.0001,0.0057,0.0019,0.0098,0.0013,0.0002,0.0056
023azg5evm,3.7,-150.6921,61.458,41.8,8007,65.099,326.45,0.1359,0.0531,0.3047,0.0427,0.0031,0.0376,0.1794,0.0427,0.0031,0.0748,0.0531,0.3047,0.0255,0.0022,0.1359
023azg5evm,3.7,-150.6921,61.458,41.8,8011,71.001,347.43,0.1387,0.0532,0.1858,0.0311,0.0021,0.0532,0.1858,0.0311,0.0021,0.1176,0.0376,0.1659,0.011,0.0013,0.1387
023azg5evm,3.7,-150.6921,61.458,41.8,8021,71.525,284.21,0.1153,0.0509,0.1785,0.0505,0.0039,0.0509,0.1155,0.0505,0.0039,0.1153,0.0395,0.1785,0.0226,0.0015,0.1098
023azg5evm,3.7,-150.6921,61.458,41.8,8025,70.184,272.44,0.1183,0.0522,0.1944,0.045,0.0038,0.0522,0.1578,0.045,0.0038,0.1183,0.0262,0.1944,0.0203,0.0014,0.0813
023azg5evm,3.7,-150.6921,61.458,41.8,8026,69.486,267.87,0.1536,0.063,0.3119,0.0284,0.0026,0.0446,0.2488,0.0284,0.0026,0.1189,0.063,0.3119,0.0263,0.0022,0.1536
023azg5evm,3.7,-150.6921,61.458,41.8,8028,71.807,298.78,0.3256,0.1421,0.7069,0.0586,0.0047,0.1421,0.7069,0.0586,0.0047,0.3256,0.0531,0.4408,0.0288,0.0023,0.174
023azg5evm,3.7,-150.6921,61.458,41.8,8029,70.303,252.51,0.2462,0.0746,0.4009,0.0292,0.0032,0.0585,0.2549,0.0263,0.003,0.2257,0.0746,0.4009,0.0292,0.0032,0.2462
023azg5evm,3.7,-150.6921,61.458,41.8,8030,71.547,261.06,0.2255,0.0754,0.456,0.0352,0.0039,0.0754,0.456,0.0352,0.0039,0.2255,0.0527,0.4338,0.0193,0.0018,0.162
023azg5evm,3.7,-150.6921,61.458,41.8,8036,66.317,278.04,0.1221,0.047,0.1858,0.0467,0.0033,0.047,0.1858,0.0467,0.0033,0.1221,0.0348,0.1329,0.0308,0.0019,0.1053
023azg5evm,3.7,-150.6921,61.458,41.8,8037,66.853,302.08,0.1753,0.0459,0.2883,0.0405,0.0032,0.0459,0.2883,0.0405,0.0032,0.1224,0.0458,0.2477,0.0367,0.0025,0.1753
023azg5evm,3.7,-150.6921,61.458,41.8,8039,68.68,309.85,0.4521,0.1682,0.8861,0.0985,0.0051,0.1682,0.8861,0.0985,0.0051,0.4521,0.0911,0.5354,0.0611,0.0041,0.2901
023azg5evm,3.7,-150.6921,61.458,41.8,BRLK,193.376,744.56,0.0223,0.0045,0.0135,0.0014,0.0002,0.0045,0.0135,0.0014,0.0002,0.0188,0.0033,0.0123,0.001,0.0001,0.0223
023azg5evm,3.7,-150.6921,61.458,41.8,CAPN,90.66,452.7,0.089,0.0353,0.2724,0.0114,0.0013,0.0353,0.2724,0.0094,0.0013,0.089,0.0253,0.1422,0.0114,0.0011,0.074
023azg5evm,3.7,-150.6921,61.458,41.8,CDVT,303.895,760.0,0.0011,0.0007,0.0039,0.0004,0.0002,0.0007,0.0019,0.0004,0.0002,0.0008,0.0005,0.0039,0.0003,0.0001,0.0011
023azg5evm,3.7,-150.6921,61.458,41.8,DAM1,192.758,538.38,0.01,0.0027,0.0113,0.0011,0.0002,0.0023,0.0094,0.0011,0.0002,0.0087,0.0027,0.0113,0.0011,0.0002,0.01
023azg5evm,3.7,-150.6921,61.458,41.8,DAM2,192.779,787.96,0.0084,0.0021,0.0108,0.001,0.0003,0.002,0.0069,0.001,0.0003,0.0057,0.0021,0.0108,0.001,0.0001,0.0084
023azg5evm,3.7,-150.6921,61.458,41.8,DIV,268.48,760.0,0.0069,0.0017,0.0136,0.0009,0.0002,0.0017,0.0052,0.0007,0.0001,0.0069,0.0017,0.0136,0.0009,0.0002,0.0062
023azg5evm,3.7,-150.6921,61.458,41.8,DOT,420.609,760.0,0.0009,0.0005,0.0017,0.0007,0.0001,0.0005,0.0013,0.0007,0.0001,0.0009,0.0004,0.0017,0.0004,0.0001,0.0008
023azg5evm,3.7,-150.6921,61.458,41.8,ER01,77.24,665.77,0.291,0.0669,0.1301,0.0093,0.0014,0.0432,0.1301,0.008,0.0011,0.1945,0.0669,0.1052,0.0093,0.0014,0.291
023azg5evm,3.7,-150.6921,61.458,41.8,ER02,76.087,322.68,0.2463,0.0753,0.2655,0.0195,0.0021,0.0753,0.2146,0.0195,0.0021,0.2463,0.058,0.2655,0.0137,0.0016,0.2434
023azg5evm,3.7,-150.6921,61.458,41.8,ER03,77.201,499.8,0.3466,0.0588,0.2071,0.0192,0.0025,0.0564,0.199,0.0192,0.0025,0.271,0.0588,0.2071,0.017,0.0019,0.3466
023azg5evm,3.7,-150.6921,61.458,41.8,ER04,76.577,481.1,null,0.0784,0.2966,0.0172,0.0027,0.0784,0.2881,0.0172,0.0027,0.3514,0.0752,0.2966,0.0131,0.0018,0.5115
023azg5evm,3.7,-150.6921,61.458,41.8,EYAK,287.6,760.0,0.0023,0.0012,0.0058,0.0009,0.0002,0.0012,0.0058,0.0009,0.0002,0.0023,0.0008,0.0044,0.0008,0.0002,0.0015
023azg5evm,3.7,-150.6921,61.458,41.8,FA01,403.65,760.0,0.0011,0.0004,0.0037,0.0002,0.0001,0.0004,0.0037,0.0002,0.0001,0.0011,0.0003,0.0016,0.0002,null,0.0007
023azg5evm,3.7,-150.6921,61.458,41.8,FA02,403.545,760.0,0.0031,0.0012,0.0087,0.0004,0.0001,0.0012,0.0087,0.0004,0.0001,0.0031,0.0007,0.0066,0.0002,0.0001,0.0024
023azg5evm,3.7,-150.6921,61.458,41.8,FA05,407.386,760.0,null,0.002,0.0164,0.0018,0.0003,0.0016,0.0164,0.0018,0.0003,0.0037,0.002,0.0085,0.0017,0.0002,0.0061
023azg5evm,3.7,-150.6921,61.458,41.8,FA06,409.099,760.0,null,null,0.0123,0.0042,0.0003,0.0027,0.0112,0.0042,0.0002,0.0065,0.0022,0.0123,0.0034,0.0003,0.0075
023azg5evm,3.7,-150.6921,61.458,41.8,FA07,407.149,760.0,0.0034,0.0013,0.0089,0.0012,0.0003,0.0013,0.0089,0.0012,0.0003,0.0031,0.0011,0.0074,0.0009,0.0002,0.0034
023azg5evm,3.7,-150.6921,61.458,41.8,FA09,406.044,760.0,0.0037,0.0015,0.0085,0.0024,0.0002,0.0015,0.0081,0.0024,0.0002,0.003,0.0014,0.0085,0.0014,0.0002,0.0037
023azg5evm,3.7,-150.6921,61.458,41.8,FA10,404.79,760.0,0.0037,0.002,0.0123,0.0015,0.0001,0.0016,0.0123,0.0012,0.0001,0.0036,0.002,0.0089,0.0015,0.0001,0.0037
023azg5evm,3.7,-150.6921,61.458,41.8,FA11,407.299,760.0,null,null,0.0034,0.0002,0.0001,0.0028,0.0025,0.0002,0.0001,0.0057,0.0042,0.0034,0.0002,0.0001,0.01
023azg5evm,3.7,-150.6921,61.458,41.8,FA12,404.033,760.0,null,null,0.0194,0.0019,0.0019,0.0023,0.0194,0.0019,0.0019,0.0182,0.0031,0.0089,0.0017,0.0005,0.0077
023azg5evm,3.7,-150.6921,61.458,41.8,GLB,367.971,760.0,0.0009,0.0007,0.003,0.0005,0.0001,0.0004,0.0014,0.0005,0.0001,0.0007,0.0007,0.003,0.0004,0.0001,0.0009
023azg5evm,3.7,-150.6921,61.458,41.8,GREN,381.631,760.0,0.0021,0.0009,0.0065,0.0012,0.0002,0.0009,0.0065,0.0011,0.0002,0.0021,0.0007,0.0031,0.0012,0.0002,0.0021
023azg5evm,3.7,-150.6921,61.458,41.8,GRES,378.241,760.0,0.0026,0.0013,0.0075,0.0008,0.0002,0.0013,0.0075,0.0008,0.0002,0.0026,0.0012,0.005,0.0007,0.0001,0.0021
023azg5evm,3.7,-150.6921,61.458,41.8,HDA,382.398,760.0,0.0012,0.0012,0.0041,0.0005,0.0001,0.001,0.0041,0.0005,0.0001,0.0012,0.0012,0.0026,0.0005,0.0001,0.0012
023azg5evm,3.7,-150.6921,61.458,41.8,HIN,258.166,760.0,0.0032,0.0018,0.0078,0.0033,0.0004,0.0015,0.0069,0.0021,0.0004,0.0019,0.0018,0.0078,0.0033,0.0002,0.0032
023azg5evm,3.7,-150.6921,61.458,41.8,HOM,209.733,692.81,null,0.011,0.0535,0.0056,0.0023,0.0107,0.0535,0.0043,0.0014,0.0387,0.011,0.0371,0.0056,0.0023,0.0392
023azg5evm,3.7,-150.6921,61.458,41.8,I21K,422.221,760.0,0.0006,0.0004,0.0011,0.0003,0.0001,0.0002,0.001,0.0002,0.0001,0.0006,0.0004,0.0011,0.0003,0.0001,0.0005
023azg5evm,3.7,-150.6921,61.458,41.8,K203,72.016,286.6,0.1036,0.0441,0.1859,0.0269,0.0021,0.0441,0.1859,0.0269,0.0021,0.1036,0.0257,0.1837,0.0081,0.0009,0.0992
023azg5evm,3.7,-150.6921,61.458,41.8,K204,64.979,279.86,0.0802,0.0444,0.17,0.0536,0.0032,0.0444,0.17,0.0536,0.0032,0.0791,0.0412,0.1618,0.024,0.0019,0.0802
023azg5evm,3.7,-150.6921,61.458,41.8,K205,66.9,343.01,0.1375,0.0593,0.3474,0.0381,0.0029,0.049,0.3474,0.0342,0.0029,0.1375,0.0593,0.2675,0.0381,0.0023,0.1155
023azg5evm,3.7,-150.6921,61.458,41.8,K208,67.824,235.63,0.1401,0.0672,0.2916,0.0367,0.0031,0.0551,0.2916,0.0367,0.0031,0.1256,0.0672,0.2386,0.0345,0.0027,0.1401
023azg5evm,3.7,-150.6921,61.458,41.8,K209,73.445,391.18,0.1274,0.0556,0.2534,0.0269,0.0025,0.0556,0.2534,0.0269,0.0025,0.1274,0.0198,0.1277,0.0122,0.0008,0.0798
023azg5evm,3.7,-150.6921,61.458,41.8,K210,69.974,269.1,0.4386,0.2147,0.776,0.0786,0.0081,0.128,0.6947,0.0786,0.0081,0.4109,0.2147,0.776,0.069,0.0056,0.4386
023azg5evm,3.7,-150.6921,61.458,41.8,K211,71.244,286.25,0.219,0.0865,0.5318,0.0354,0.0036,0.0865,0.283,0.0354,0.0036,0.1818,0.0805,0.5318,0.0238,0.0029,0.219
023azg5evm,3.7,-150.6921,61.458,41.8,K212,73.125,317.72,0.1962,0.0727,0.401,0.024,0.0028,0.0727,0.401,0.024,0.0028,0.1962,0.0505,0.1722,0.0128,0.0014,0.1629
023azg5evm,3.7,-150.6921,61.458,41.8,K213,73.135,343.94,0.2442,0.1192,0.6556,0.0699,0.0055,0.1192,0.6556,0.0699,0.0055,0.2442,0.0639,0.24,0.0245,0.0021,0.2036
023azg5evm,3.7,-150.6921,61.458,41.8,K214,75.694,479.03,0.1617,0.05,0.2623,0.0225,0.0024,0.05,0.2623,0.0225,0.0024,0.1617,0.0341,0.2533,0.0117,0.0012,0.1099
023azg5evm,3.7,-150.6921,61.458,41.8,K215,78.267,550.24,0.1778,0.0695,0.3672,0.0274,0.0031,0.0695,0.3672,0.0274,0.0031,0.1778,0.0521,0.3637,0.0163,0.0017,0.1243
023azg5evm,3.7,-150.6921,61.458,41.8,K217,77.318,452.27,0.087,0.02,0.1506,0.0086,0.0008,0.02,0.0914,0.0063,0.0008,0.087,0.0185,0.1506,0.0086,0.0008,0.0867
023azg5evm,3.7,-150.6921,61.458,41.8,K220,64.863,436.57,0.1047,0.0384,0.2327,0.0203,0.0018,0.0384,0.2327,0.0203,0.0018,0.1047,0.031,0.2277,0.0161,0.0017,0.081
023azg5evm,3.7,-150.6921,61.458,41.8,K223,67.118,426.51,0.1062,0.0654,0.2472,0.0683,0.0033,0.0525,0.2127,0.0683,0.0033,0.092,0.0654,0.2472,0.0386,0.0027,0.1062
023azg5evm,3.7,-150.6921,61.458,41.8,KLU,257.025,760.0,0.008,0.0017,0.0111,0.0008,0.0002,0.0015,0.006,0.0008,0.0002,0.008,0.0017,0.0111,0.0008,0.0002,0.0044
023azg5evm,3.7,-150.6921,61.458,41.8,L22K,128.233,608.34,0.0201,0.0049,0.0363,0.0017,0.0002,0.0049,0.0363,0.0015,0.0002,0.0201,0.0038,0.0299,0.0017,0.0002,0.0134
023azg5evm,3.7,-150.6921,61.458,41.8,MS01,79.339,369.05,0.0478,0.0178,0.1394,0.0102,0.0015,0.0169,0.0847,0.0102,0.0015,0.0461,0.0178,0.1394,0.0102,0.001,0.0478
023azg5evm,3.7,-150.6921,61.458,41.8,MS02,68.528,271.75,0.0779,0.0242,0.1295,0.0159,0.0015,0.0159,0.1143,0.0072,0.0015,0.0774,0.0242,0.1295,0.0159,0.0012,0.0779
023azg5evm,3.7,-150.6921,61.458,41.8,MS03,88.199,369.27,0.1777,0.0547,0.3329,0.0174,0.0019,0.0547,0.3329,0.0152,0.0019,0.1777,0.0488,0.311,0.0174,0.0018,0.1554
023azg5evm,3.7,-150.6921,61.458,41.8,NEA2,361.911,760.0,0.0008,0.0003,0.0013,0.0003,0.0001,0.0003,0.0013,0.0002,0.0001,0.0007,0.0003,0.0009,0.0003,0.0001,0.0008
023azg5evm,3.7,-150.6921,61.458,41.8,NIKI,102.777,236.07,0.0745,0.0266,0.1437,0.0158,0.0013,0.0266,0.1437,0.0148,0.0013,0.0745,0.0208,0.0832,0.0158,0.001,0.0407
023azg5evm,3.7,-150.6921,61.458,41.8,O19K,244.118,760.0,0.0044,0.0023,0.0121,0.001,0.0001,0.0023,0.0095,0.001,0.0001,0.0038,0.0022,0.0121,0.0009,0.0001,0.0044
023azg5evm,3.7,-150.6921,61.458,41.8,PAX,322.264,760.0,0.0016,0.0006,0.0033,0.0006,0.0001,0.0005,0.0033,0.0005,0.0001,0.0015,0.0006,0.0028,0.0006,0.0001,0.0016
023azg5evm,3.7,-150.6921,61.458,41.8,PS08,398.074,760.0,0.0018,0.0008,0.0056,0.0006,0.0001,0.0007,0.0056,0.0004,0.0001,0.0018,0.0008,0.0045,0.0006,0.0001,0.0015
023azg5evm,3.7,-150.6921,61.458,41.8,PS09,375.679,760.0,null,null,0.0073,0.0012,0.0002,0.0039,0.0044,0.0012,0.0002,0.0119,0.0012,0.0073,0.0011,0.0001,0.008
023azg5evm,3.7,-150.6921,61.458,41.8,PS10,338.128,760.0,0.0054,0.0027,0.0114,0.0051,0.0002,0.002,0.0097,0.0051,0.0002,0.0044,0.0027,0.0114,0.0034,0.0002,0.0054
023azg5evm,3.7,-150.6921,61.458,41.8,PS11,286.634,760.0,0.0134,0.0058,0.04,0.0022,0.0003,0.0058,0.0315,0.0022,0.0002,0.0134,0.0053,0.04,0.002,0.0003,0.0119
023azg5evm,3.7,-150.6921,61.458,41.8,PS12,297.74,760.0,0.0109,0.0028,0.0121,0.0019,0.0001,0.0028,0.0121,0.0019,0.0001,0.0109,0.0027,0.011,0.0018,0.0001,0.0087
023azg5evm,3.7,-150.6921,61.458,41.8,PWL,149.072,713.77,0.0318,0.0078,0.0489,0.0041,0.0004,0.0066,0.0413,0.0041,0.0003,0.0318,0.0078,0.0489,0.0031,0.0004,0.0315
023azg5evm,3.7,-150.6921,61.458,41.8,Q23K,329.937,760.0,0.0008,0.0008,0.0019,0.0012,0.0009,0.0008,0.0019,0.0012,0.0009,0.0008,0.0008,0.0017,0.0008,0.0007,0.0007
023azg5evm,3.7,-150.6921,61.458,41.8,RC01,78.564,508.98,0.1581,0.0484,0.2526,0.0161,0.002,0.0411,0.1227,0.0161,0.002,0.1546,0.0484,0.2526,0.0109,0.0013,0.1581
023azg5evm,3.7,-150.6921,61.458,41.8,RIDG,395.313,760.0,0.003,0.0011,0.0043,0.0011,0.0001,0.0011,0.0043,0.0011,0.0001,0.003,0.0008,0.0022,0.001,0.0001,0.0025
023azg5evm,3.7,-150.6921,61.458,41.8,RND,241.53,760.0,0.0033,0.0011,0.0051,0.0015,0.0001,0.001,0.0051,0.0015,0.0001,0.003,0.0011,0.004,0.0012,0.0001,0.0033
023azg5evm,3.7,-150.6921,61.458,41.8,SAW,138.567,451.02,0.0124,0.0047,0.0239,0.0049,0.0003,0.0037,0.0202,0.0049,0.0003,0.0096,0.0047,0.0239,0.0035,0.0003,0.0124
023azg5evm,3.7,-150.6921,61.458,41.8,SCM,188.106,215.61,0.0094,0.0032,0.0159,0.0052,0.0003,0.0032,0.0159,0.0042,0.0003,0.0094,0.0024,0.0069,0.0052,0.0002,0.0093
023azg5evm,3.7,-150.6921,61.458,41.8,SKN,86.534,900.0,0.0474,0.0172,0.0843,0.0055,0.0006,0.0172,0.0843,0.0055,0.0006,0.0474,0.0143,0.0823,0.004,0.0004,0.0453
023azg5evm,3.7,-150.6921,61.458,41.8,SWD,169.188,900.0,0.0258,0.007,0.0256,0.0044,0.0003,0.007,0.0251,0.0044,0.0003,0.0243,0.0048,0.0256,0.0014,0.0002,0.0258
023azg5evm,3.7,-150.6921,61.458,41.8,VMT,238.637,760.0,null,0.0033,0.0128,0.0018,0.0001,0.0033,0.0095,0.0011,0.0001,0.0205,0.0024,0.0128,0.0018,0.0001,0.0267
023azg5evm,3.7,-150.6921,61.458,41.8,WAT1,195.082,414.86,0.0097,0.002,0.0159,0.0011,0.0001,0.002,0.0159,0.0011,0.0001,0.0097,0.002,0.0158,0.001,0.0001,0.0088
023aw5mbdk,3.5,-152.3443,58.9128,54.9,2704,296.214,760.0,0.0065,0.0017,0.0046,0.0016,0.0004,0.0017,0.0046,0.0015,0.0003,0.0065,0.0015,0.0041,0.0016,0.0004,0.0047
023aw5mbdk,3.5,-152.3443,58.9128,54.9,8007,290.13,760.0,0.0096,0.0015,0.0094,0.0021,0.0004,0.0015,0.0092,0.0021,0.0002,0.0096,0.0014,0.0094,0.0013,0.0004,0.0091
023aw5mbdk,3.5,-152.3443,58.9128,54.9,8011,298.062,760.0,0.0161,0.0037,0.0054,0.0006,0.0003,0.0028,0.0054,0.0006,0.0002,0.0148,0.0037,0.0047,0.0004,0.0003,0.0161
023aw5mbdk,3.5,-152.3443,58.9128,54.9,8021,285.755,760.0,0.0099,0.0014,0.0048,0.0007,0.0003,0.0014,0.0048,0.0007,0.0002,0.0099,0.0014,0.004,0.0007,0.0003,0.0076
023aw5mbdk,3.5,-152.3443,58.9128,54.9,8025,289.391,760.0,0.0068,0.002,0.0163,0.0009,0.0003,0.0019,0.0163,0.0009,0.0002,0.0068,0.002,0.0138,0.0008,0.0003,0.0062
023aw5mbdk,3.5,-152.3443,58.9128,54.9,8026,296.922,760.0,0.007,0.0024,0.0115,0.0006,0.0002,0.0021,0.0115,0.0006,0.0002,0.0056,0.0024,0.0114,0.0005,0.0002,0.007
023aw5mbdk,3.5,-152.3443,58.9128,54.9,8028,296.61,760.0,0.0744,null,0.0098,0.0038,0.0029,0.0126,0.0098,0.0034,0.0028,0.0556,0.0273,0.0084,0.0038,0.0029,0.0744
023aw5mbdk,3.5,-152.3443,58.9128,54.9,8029,293.065,760.0,0.0264,0.0123,0.0075,0.001,0.0007,0.0123,0.0066,0.001,0.0007,0.0264,0.0022,0.0075,0.0006,0.0002,0.026
023aw5mbdk,3.5,-152.3443,58.9128,54.9,8030,294.758,760.0,0.0199,0.0034,0.0116,0.0006,0.0002,0.0034,0.0116,0.0006,0.0002,0.0199,0.0034,0.0096,0.0006,0.0002,0.0119
